item_name,base_price,freshness,days_old,stock,demand_score,market_noise,time_of_day,season,is_weekend,dynamic_price,price_change,scenario,created_at
apple,120,75.0,5,45,1.28,1.02,morning,winter,True,142.8,22.8,weekend_peak_demand,2026-05-10T16:22:38.360424
onion,25,100.0,0,45,1.72,0.89,evening,monsoon,True,35.06,10.06,normal_market,2026-05-13T05:22:38.360435
carrot,35,100.0,0,98,2.17,0.88,evening,winter,False,50.75,15.75,normal_market,2026-05-10T18:22:38.360448
onion,25,76.0,6,108,1.63,1.07,evening,summer,True,29.07,4.07,normal_market,2026-05-11T09:22:38.360459
apple,120,100.0,0,41,1.52,0.95,evening,summer,False,170.79,50.79,normal_market,2026-05-10T14:22:38.360471
potato,20,82.0,6,36,1.5,0.98,morning,winter,False,25.42,5.42,normal_market,2026-05-11T13:22:38.360481
apple,120,70.0,6,82,1.19,1.09,evening,summer,True,121.21,1.21,normal_market,2026-05-11T20:22:38.360491
potato,20,97.0,1,12,1.72,1.07,evening,winter,True,29.0,9.0,scarcity_price_surge,2026-05-11T02:22:38.360502
banana,40,52.0,4,118,1.08,1.17,afternoon,summer,False,33.95,-6.05,normal_market,2026-05-10T20:22:38.360512
mango,150,85.0,1,23,2.17,1.14,evening,summer,True,217.5,67.5,normal_market,2026-05-12T17:22:38.360523
potato,20,94.0,2,39,1.39,1.1,morning,winter,False,29.0,9.0,normal_market,2026-05-11T23:22:38.360534
carrot,35,100.0,0,30,1.58,1.16,evening,monsoon,False,50.75,15.75,normal_market,2026-05-11T10:22:38.360544
carrot,35,70.0,3,8,1.74,1.08,morning,winter,True,50.75,15.75,scarcity_price_surge,2026-05-12T02:22:38.360554
banana,40,76.0,2,28,1.3,0.94,afternoon,summer,False,42.3,2.3,normal_market,2026-05-11T05:22:38.360565
banana,40,28.0,6,85,0.6,0.84,evening,monsoon,True,18.23,-21.77,waste_prevention_discount,2026-05-09T09:22:38.360576
carrot,35,100.0,0,104,2.1,1.14,evening,winter,False,50.75,15.75,normal_market,2026-05-10T18:22:38.360587
mango,150,85.0,1,27,1.5,1.19,morning,winter,True,217.5,67.5,weekend_peak_demand,2026-05-10T13:22:38.360599
tomato,30,10.0,5,55,0.57,1.16,afternoon,winter,True,17.28,-12.72,clearance_low_freshness,2026-05-11T16:22:38.360610
potato,20,82.0,6,30,1.79,1.1,evening,summer,False,29.0,9.0,normal_market,2026-05-11T23:22:38.360622
cabbage,28,68.0,4,70,1.57,0.98,afternoon,winter,False,37.01,9.01,normal_market,2026-05-11T14:22:38.360633
tomato,30,28.0,4,87,0.7,1.08,afternoon,winter,True,16.83,-13.17,waste_prevention_discount,2026-05-10T03:22:38.360645
carrot,35,90.0,1,11,1.8,0.92,afternoon,monsoon,True,50.75,15.75,scarcity_price_surge,2026-05-11T05:22:38.360656
potato,20,85.0,5,96,1.55,0.96,evening,monsoon,False,21.69,1.69,normal_market,2026-05-10T21:22:38.360668
mango,150,70.0,2,105,2.3,0.9,afternoon,summer,True,179.75,29.75,normal_market,2026-05-10T13:22:38.360680
onion,25,80.0,5,54,1.53,1.01,afternoon,winter,True,31.02,6.02,normal_market,2026-05-12T05:22:38.360691
onion,25,84.0,4,64,1.17,0.95,afternoon,winter,False,27.16,2.16,normal_market,2026-05-11T01:22:38.360702
mango,150,55.0,3,106,0.88,0.82,evening,monsoon,False,92.93,-57.07,normal_market,2026-05-12T08:22:38.360714
carrot,35,90.0,1,83,2.24,1.05,afternoon,winter,True,50.75,15.75,normal_market,2026-05-13T01:22:38.360725
cabbage,28,68.0,4,65,1.98,1.08,morning,winter,True,40.6,12.6,weekend_peak_demand,2026-05-10T06:22:38.360737
potato,20,88.0,4,30,1.8,0.93,evening,summer,True,27.8,7.8,normal_market,2026-05-13T02:22:38.360748
cabbage,28,76.0,3,96,1.12,0.89,afternoon,monsoon,False,21.85,-6.15,normal_market,2026-05-11T18:22:38.360760
carrot,35,100.0,0,14,1.53,1.01,afternoon,winter,False,50.75,15.75,normal_market,2026-05-12T20:22:38.360772
banana,40,100.0,0,15,1.95,1.1,morning,winter,False,58.0,18.0,scarcity_price_surge,2026-05-09T17:22:38.360783
cabbage,28,100.0,0,39,1.82,0.95,afternoon,winter,True,40.6,12.6,normal_market,2026-05-11T04:22:38.360794
banana,40,52.0,4,66,1.18,1.03,morning,monsoon,True,39.39,-0.61,weekend_peak_demand,2026-05-10T11:22:38.360806
banana,40,88.0,1,24,1.83,0.92,afternoon,monsoon,True,51.29,11.29,normal_market,2026-05-12T08:22:38.360818
banana,40,100.0,0,102,1.41,1.0,evening,summer,False,47.74,7.74,normal_market,2026-05-12T17:22:38.360829
potato,20,94.0,2,120,1.21,0.93,afternoon,winter,True,18.77,-1.23,normal_market,2026-05-12T03:22:38.360841
potato,20,94.0,2,90,1.45,0.96,afternoon,winter,True,20.69,0.69,normal_market,2026-05-09T22:22:38.360858
tomato,30,100.0,0,35,1.82,0.85,morning,monsoon,False,43.5,13.5,normal_market,2026-05-09T21:22:38.360870
potato,20,82.0,6,26,1.55,0.93,afternoon,monsoon,False,23.27,3.27,normal_market,2026-05-10T03:22:38.360882
banana,40,88.0,1,15,1.81,1.12,evening,winter,True,58.0,18.0,scarcity_price_surge,2026-05-11T10:22:38.360893
mango,150,25.0,5,38,0.7,0.84,afternoon,monsoon,False,77.4,-72.6,normal_market,2026-05-11T05:22:38.360905
carrot,35,90.0,1,85,1.8,0.91,evening,summer,True,39.52,4.52,normal_market,2026-05-09T19:22:38.360917
banana,40,88.0,1,65,1.34,1.11,afternoon,winter,True,54.6,14.6,normal_market,2026-05-09T21:22:38.360929
mango,150,40.0,4,57,1.17,1.3,morning,summer,True,198.06,48.06,weekend_peak_demand,2026-05-11T20:22:38.360940
banana,40,64.0,3,118,1.45,1.15,morning,monsoon,False,42.62,2.62,normal_market,2026-05-09T19:22:38.360952
carrot,35,60.0,4,86,1.42,1.06,morning,summer,True,33.09,-1.91,weekend_peak_demand,2026-05-11T07:22:38.360963
cabbage,28,60.0,5,37,1.05,0.97,afternoon,summer,True,25.36,-2.64,normal_market,2026-05-12T02:22:38.360974
onion,25,96.0,1,42,1.69,1.03,morning,monsoon,True,36.25,11.25,weekend_peak_demand,2026-05-11T12:22:38.360986
onion,25,76.0,6,9,1.35,1.02,evening,winter,True,36.12,11.12,normal_market,2026-05-11T02:22:38.361001
apple,120,90.0,2,29,1.27,0.9,afternoon,summer,False,131.93,11.93,normal_market,2026-05-12T21:22:38.361012
carrot,35,80.0,2,31,1.93,0.99,morning,monsoon,True,49.33,14.33,weekend_peak_demand,2026-05-10T16:22:38.361024
banana,40,52.0,4,35,1.07,0.92,morning,winter,True,34.09,-5.91,weekend_peak_demand,2026-05-12T11:22:38.361036
cabbage,28,92.0,1,19,1.78,0.92,morning,summer,False,40.6,12.6,scarcity_price_surge,2026-05-12T23:22:38.361048
cabbage,28,68.0,4,36,1.26,1.09,evening,monsoon,True,34.68,6.68,normal_market,2026-05-10T10:22:38.361060
apple,120,95.0,1,111,1.65,1.06,evening,winter,True,156.83,36.83,normal_market,2026-05-09T06:22:38.361071
tomato,30,28.0,4,119,0.73,1.16,morning,summer,True,19.16,-10.84,waste_prevention_discount,2026-05-11T09:22:38.361083
mango,150,40.0,4,35,1.08,0.95,afternoon,summer,False,134.3,-15.7,normal_market,2026-05-11T01:22:38.361096
cabbage,28,92.0,1,80,1.35,1.1,evening,monsoon,True,40.6,12.6,normal_market,2026-05-12T03:22:38.361108
mango,150,40.0,4,105,1.33,1.3,afternoon,summer,True,161.74,11.74,temporary_market_spike,2026-05-09T20:22:38.361119
cabbage,28,100.0,0,11,2.58,0.93,morning,winter,True,40.6,12.6,scarcity_price_surge,2026-05-11T18:22:38.361131
onion,25,84.0,4,113,1.35,0.88,evening,winter,True,23.42,-1.58,normal_market,2026-05-09T12:22:38.361143
banana,40,100.0,0,80,1.5,1.13,afternoon,monsoon,False,58.0,18.0,normal_market,2026-05-12T23:22:38.361154
mango,150,25.0,5,119,0.79,1.17,evening,winter,True,98.3,-51.7,waste_prevention_discount,2026-05-09T21:22:38.361165
potato,20,91.0,3,117,1.5,1.01,evening,monsoon,False,23.39,3.39,normal_market,2026-05-13T06:22:38.361178
potato,20,100.0,0,77,1.71,1.09,morning,monsoon,False,29.0,9.0,normal_market,2026-05-12T03:22:38.361190
onion,25,92.0,2,9,1.37,0.98,afternoon,winter,False,35.81,10.81,normal_market,2026-05-11T01:22:38.361202
carrot,35,60.0,4,26,1.5,1.05,afternoon,winter,True,45.88,10.88,normal_market,2026-05-09T07:22:38.361215
onion,25,88.0,3,115,1.43,1.12,evening,monsoon,True,31.24,6.24,normal_market,2026-05-11T03:22:38.361229
onion,25,80.0,5,46,1.76,1.01,evening,winter,False,35.5,10.5,normal_market,2026-05-12T00:22:38.361241
cabbage,28,76.0,3,30,1.36,1.06,morning,monsoon,False,35.63,7.63,normal_market,2026-05-10T02:22:38.361252
onion,25,88.0,3,43,1.14,0.97,morning,summer,False,29.61,4.61,normal_market,2026-05-13T06:22:38.361264
carrot,35,40.0,6,41,0.9,0.99,evening,monsoon,False,28.31,-6.69,normal_market,2026-05-10T22:22:38.361275
apple,120,85.0,3,61,1.26,1.09,afternoon,summer,False,154.4,34.4,normal_market,2026-05-09T19:22:38.361285
carrot,35,70.0,3,8,1.85,1.05,morning,winter,False,50.75,15.75,scarcity_price_surge,2026-05-11T02:22:38.361295
onion,25,92.0,2,42,1.49,1.1,afternoon,monsoon,False,36.08,11.08,normal_market,2026-05-09T10:22:38.361305
cabbage,28,68.0,4,69,1.48,0.87,morning,monsoon,False,28.56,0.56,normal_market,2026-05-12T13:22:38.361315
tomato,30,64.0,2,78,1.21,1.2,morning,summer,False,38.09,8.09,temporary_market_spike,2026-05-12T15:22:38.361328
mango,150,25.0,5,20,0.75,0.76,evening,summer,False,90.71,-59.29,normal_market,2026-05-11T09:22:38.361340
apple,120,95.0,1,65,1.58,1.0,afternoon,winter,False,164.13,44.13,normal_market,2026-05-09T14:22:38.361352
apple,120,75.0,5,46,1.7,1.04,evening,winter,False,167.17,47.17,normal_market,2026-05-09T13:22:38.361363
tomato,30,64.0,2,93,1.43,1.24,evening,summer,True,35.26,5.26,temporary_market_spike,2026-05-09T19:22:38.361374
cabbage,28,84.0,2,120,1.85,0.94,morning,monsoon,False,30.94,2.94,normal_market,2026-05-11T12:22:38.361386
potato,20,100.0,0,17,1.76,0.93,afternoon,summer,True,29.0,9.0,scarcity_price_surge,2026-05-11T09:22:38.361397
mango,150,10.0,6,72,0.46,0.98,evening,monsoon,False,75.83,-74.17,waste_prevention_discount,2026-05-10T19:22:38.361409
tomato,30,0,6,62,0.49,1.16,evening,monsoon,True,18.78,-11.22,clearance_low_freshness,2026-05-13T03:22:38.361421
tomato,30,0,6,99,0.37,1.0,morning,winter,False,13.5,-16.5,waste_prevention_discount,2026-05-09T21:22:38.361433
banana,40,40.0,5,91,1.03,0.85,morning,summer,False,23.04,-16.96,normal_market,2026-05-12T18:22:38.361444
apple,120,80.0,4,56,1.42,0.96,evening,summer,False,148.5,28.5,normal_market,2026-05-13T00:22:38.361455
carrot,35,60.0,4,109,1.97,0.94,morning,winter,True,39.7,4.7,weekend_peak_demand,2026-05-11T12:22:38.361467
mango,150,10.0,6,39,0.57,0.96,afternoon,monsoon,False,71.49,-78.51,clearance_low_freshness,2026-05-10T12:22:38.361479
potato,20,91.0,3,14,1.41,0.97,evening,winter,False,29.0,9.0,normal_market,2026-05-12T00:22:38.361491
mango,150,55.0,3,29,1.25,0.75,afternoon,winter,False,107.03,-42.97,normal_market,2026-05-10T22:22:38.361503
carrot,35,40.0,6,10,1.34,1.13,afternoon,winter,True,46.13,11.13,normal_market,2026-05-09T17:22:38.361514
potato,20,97.0,1,37,1.24,0.94,afternoon,winter,False,23.76,3.76,normal_market,2026-05-11T02:22:38.361526
banana,40,88.0,1,91,1.38,1.15,morning,monsoon,False,49.24,9.24,normal_market,2026-05-10T15:22:38.361537
apple,120,100.0,0,86,1.35,0.92,morning,summer,False,126.04,6.04,normal_market,2026-05-11T12:22:38.361547
cabbage,28,52.0,6,106,0.92,0.9,afternoon,summer,True,17.43,-10.57,normal_market,2026-05-12T11:22:38.361557
mango,150,70.0,2,44,1.32,1.26,afternoon,monsoon,False,205.07,55.07,temporary_market_spike,2026-05-11T04:22:38.361567
banana,40,76.0,2,99,1.77,0.95,morning,monsoon,True,41.56,1.56,weekend_peak_demand,2026-05-10T19:22:38.361578
apple,120,85.0,3,20,1.56,0.92,evening,monsoon,False,152.49,32.49,normal_market,2026-05-10T02:22:38.361588
potato,20,82.0,6,32,1.38,1.08,evening,winter,False,27.91,7.91,normal_market,2026-05-09T12:22:38.361598
apple,120,75.0,5,25,1.36,1.06,evening,summer,True,156.02,36.02,normal_market,2026-05-12T02:22:38.361609
cabbage,28,92.0,1,34,1.86,0.9,morning,monsoon,True,38.08,10.08,weekend_peak_demand,2026-05-10T18:22:38.361620
cabbage,28,68.0,4,27,1.19,1.01,evening,monsoon,True,31.51,3.51,normal_market,2026-05-11T14:22:38.361630
banana,40,40.0,5,81,1.16,1.17,afternoon,summer,True,31.37,-8.63,normal_market,2026-05-09T17:22:38.361658
carrot,35,100.0,0,102,1.75,0.91,evening,winter,False,48.93,13.93,normal_market,2026-05-09T15:22:38.361670
tomato,30,28.0,4,119,0.62,0.99,afternoon,monsoon,False,17.72,-12.28,waste_prevention_discount,2026-05-10T18:22:38.361682
mango,150,40.0,4,68,1.41,1.11,afternoon,winter,True,145.84,-4.16,normal_market,2026-05-09T07:22:38.361694
cabbage,28,68.0,4,24,1.16,1.05,morning,summer,True,31.58,3.58,weekend_peak_demand,2026-05-12T10:22:38.361706
potato,20,82.0,6,44,1.77,1.04,evening,winter,True,29.0,9.0,normal_market,2026-05-11T19:22:38.361717
potato,20,100.0,0,33,1.57,1.02,evening,winter,False,29.0,9.0,normal_market,2026-05-12T23:22:38.361728
apple,120,75.0,5,95,1.01,1.07,afternoon,winter,False,108.24,-11.76,normal_market,2026-05-11T00:22:38.361739
mango,150,55.0,3,46,1.49,0.98,evening,summer,False,190.16,40.16,normal_market,2026-05-10T16:22:38.361751
onion,25,100.0,0,46,1.73,1.02,afternoon,winter,False,36.25,11.25,normal_market,2026-05-11T07:22:38.361763
apple,120,85.0,3,109,1.19,0.99,morning,summer,True,118.39,-1.61,weekend_peak_demand,2026-05-11T16:22:38.361774
apple,120,95.0,1,12,1.46,0.9,morning,summer,False,172.89,52.89,normal_market,2026-05-10T20:22:38.361786
apple,120,70.0,6,31,1.34,1.02,morning,monsoon,False,140.21,20.21,normal_market,2026-05-12T21:22:38.361798
apple,120,95.0,1,74,1.21,1.08,afternoon,monsoon,False,160.5,40.5,normal_market,2026-05-11T10:22:38.361810
onion,25,96.0,1,56,1.3,0.97,morning,monsoon,True,32.53,7.53,weekend_peak_demand,2026-05-12T01:22:38.361821
apple,120,80.0,4,40,1.36,0.94,evening,monsoon,False,143.08,23.08,normal_market,2026-05-10T04:22:38.361833
apple,120,75.0,5,101,1.51,0.96,morning,monsoon,True,117.22,-2.78,weekend_peak_demand,2026-05-13T02:22:38.361845
apple,120,85.0,3,9,1.91,1.01,evening,winter,True,174.0,54.0,scarcity_price_surge,2026-05-09T09:22:38.361856
potato,20,97.0,1,39,1.72,0.92,morning,monsoon,False,27.7,7.7,normal_market,2026-05-10T04:22:38.361867
banana,40,100.0,0,46,1.89,1.16,evening,monsoon,True,58.0,18.0,normal_market,2026-05-11T02:22:38.361879
mango,150,10.0,6,31,0.74,0.95,afternoon,summer,True,88.37,-61.63,clearance_low_freshness,2026-05-11T12:22:38.361895
banana,40,28.0,6,66,0.61,0.91,morning,winter,False,23.49,-16.51,normal_market,2026-05-09T09:22:38.361906
onion,25,80.0,5,112,1.41,1.07,evening,monsoon,False,28.2,3.2,normal_market,2026-05-12T18:22:38.361916
tomato,30,82.0,1,13,1.87,1.15,afternoon,monsoon,True,43.5,13.5,scarcity_price_surge,2026-05-11T15:22:38.361927
banana,40,52.0,4,52,1.13,0.93,afternoon,summer,False,33.39,-6.61,normal_market,2026-05-11T12:22:38.361937
potato,20,97.0,1,30,1.59,0.95,afternoon,summer,True,26.37,6.37,normal_market,2026-05-11T00:22:38.361947
carrot,35,100.0,0,60,1.87,1.13,afternoon,monsoon,True,50.75,15.75,normal_market,2026-05-09T08:22:38.361958
tomato,30,100.0,0,86,1.26,1.05,evening,winter,False,36.09,6.09,normal_market,2026-05-13T02:22:38.361970
banana,40,88.0,1,42,1.58,1.07,afternoon,monsoon,True,56.08,16.08,normal_market,2026-05-12T05:22:38.361981
mango,150,40.0,4,37,1.37,0.9,evening,summer,True,149.09,-0.91,normal_market,2026-05-12T14:22:38.361993
potato,20,94.0,2,29,1.98,0.92,evening,winter,True,29.0,9.0,normal_market,2026-05-09T07:22:38.362004
tomato,30,82.0,1,111,1.57,0.89,afternoon,summer,False,27.54,-2.46,normal_market,2026-05-10T07:22:38.362015
tomato,30,46.0,3,45,1.15,1.01,evening,winter,True,28.11,-1.89,normal_market,2026-05-11T11:22:38.362027
apple,120,85.0,3,103,1.2,1.09,morning,winter,False,130.72,10.72,normal_market,2026-05-11T11:22:38.362038
carrot,35,40.0,6,27,1.08,1.06,morning,monsoon,False,31.11,-3.89,normal_market,2026-05-11T21:22:38.362050
onion,25,80.0,5,98,1.45,1.12,afternoon,summer,False,27.62,2.62,normal_market,2026-05-10T15:22:38.362061
mango,150,70.0,2,108,1.08,0.97,evening,monsoon,False,130.63,-19.37,normal_market,2026-05-09T17:22:38.362073
mango,150,10.0,6,21,0.48,0.72,evening,monsoon,False,67.5,-82.5,clearance_low_freshness,2026-05-13T01:22:38.362085
onion,25,96.0,1,69,1.54,0.95,morning,summer,False,33.96,8.96,normal_market,2026-05-13T06:22:38.362096
potato,20,100.0,0,18,1.37,1.03,morning,monsoon,False,29.0,9.0,normal_market,2026-05-11T03:22:38.362108
banana,40,52.0,4,71,1.24,0.87,afternoon,summer,True,32.23,-7.77,normal_market,2026-05-10T08:22:38.362119
cabbage,28,68.0,4,11,1.13,1.04,evening,summer,False,36.68,8.68,normal_market,2026-05-12T23:22:38.362130
cabbage,28,60.0,5,26,0.94,0.88,evening,monsoon,True,24.04,-3.96,normal_market,2026-05-11T06:22:38.362142
tomato,30,46.0,3,111,0.96,0.76,afternoon,summer,True,15.18,-14.82,normal_market,2026-05-12T17:22:38.362154
potato,20,82.0,6,101,1.42,1.03,afternoon,winter,False,20.43,0.43,normal_market,2026-05-13T03:22:38.362165
cabbage,28,100.0,0,86,1.48,1.02,evening,monsoon,True,34.72,6.72,normal_market,2026-05-09T11:22:38.362177
potato,20,88.0,4,95,1.62,0.93,evening,winter,True,21.8,1.8,normal_market,2026-05-10T12:22:38.362188
potato,20,94.0,2,91,1.38,1.0,morning,winter,False,22.21,2.21,normal_market,2026-05-09T20:22:38.362199
tomato,30,82.0,1,64,1.33,0.8,afternoon,summer,False,28.33,-1.67,normal_market,2026-05-11T11:22:38.362209
onion,25,88.0,3,115,1.29,1.11,morning,summer,True,28.98,3.98,weekend_peak_demand,2026-05-12T18:22:38.362219
apple,120,85.0,3,97,1.3,0.91,morning,monsoon,True,112.22,-7.78,weekend_peak_demand,2026-05-09T17:22:38.362230
potato,20,91.0,3,92,1.3,1.05,afternoon,winter,False,21.34,1.34,normal_market,2026-05-12T17:22:38.362243
onion,25,92.0,2,26,1.54,1.04,morning,summer,True,36.25,11.25,weekend_peak_demand,2026-05-10T03:22:38.362254
banana,40,64.0,3,44,0.95,0.91,evening,monsoon,False,36.71,-3.29,normal_market,2026-05-10T17:22:38.362266
apple,120,90.0,2,18,1.85,1.01,evening,winter,False,174.0,54.0,scarcity_price_surge,2026-05-09T23:22:38.362277
cabbage,28,52.0,6,115,1.14,1.08,evening,winter,True,28.45,0.45,normal_market,2026-05-10T00:22:38.362289
carrot,35,50.0,5,103,1.31,0.9,evening,winter,False,30.58,-4.42,normal_market,2026-05-10T10:22:38.362300
banana,40,40.0,5,18,1.33,0.88,morning,monsoon,True,36.44,-3.56,weekend_peak_demand,2026-05-09T18:22:38.362312
tomato,30,64.0,2,88,1.47,1.23,morning,monsoon,False,40.55,10.55,temporary_market_spike,2026-05-09T07:22:38.362323
apple,120,85.0,3,104,1.17,1.03,morning,winter,True,122.47,2.47,weekend_peak_demand,2026-05-10T06:22:38.362335
apple,120,80.0,4,115,1.24,1.02,afternoon,monsoon,True,114.05,-5.95,normal_market,2026-05-10T02:22:38.362347
mango,150,25.0,5,59,0.51,0.81,evening,winter,False,75.55,-74.45,normal_market,2026-05-09T06:22:38.362359
apple,120,95.0,1,17,1.38,1.08,morning,winter,True,174.0,54.0,weekend_peak_demand,2026-05-12T18:22:38.362370
tomato,30,10.0,5,97,0.56,0.89,afternoon,monsoon,True,13.5,-16.5,waste_prevention_discount,2026-05-11T07:22:38.362382
apple,120,75.0,5,31,1.31,1.1,afternoon,monsoon,True,147.88,27.88,normal_market,2026-05-09T08:22:38.362394
carrot,35,90.0,1,63,1.33,1.05,afternoon,monsoon,True,45.64,10.64,normal_market,2026-05-11T06:22:38.362406
tomato,30,0,6,75,0.42,1.09,evening,winter,True,14.59,-15.41,waste_prevention_discount,2026-05-09T14:22:38.362417
banana,40,64.0,3,24,0.92,1.09,evening,monsoon,False,43.57,3.57,normal_market,2026-05-11T14:22:38.362429
potato,20,97.0,1,31,1.61,0.99,morning,monsoon,False,29.0,9.0,normal_market,2026-05-12T02:22:38.362441
potato,20,85.0,5,60,1.34,0.94,evening,winter,False,24.5,4.5,normal_market,2026-05-12T00:22:38.362452
carrot,35,70.0,3,68,1.64,0.95,morning,monsoon,False,41.2,6.2,normal_market,2026-05-12T00:22:38.362464
cabbage,28,84.0,2,48,2.42,0.93,morning,winter,True,40.6,12.6,weekend_peak_demand,2026-05-10T01:22:38.362475
carrot,35,70.0,3,7,1.06,1.03,afternoon,summer,True,41.78,6.78,normal_market,2026-05-11T03:22:38.362486
apple,120,90.0,2,11,1.14,1.04,morning,monsoon,False,174.0,54.0,normal_market,2026-05-10T07:22:38.362497
mango,150,25.0,5,52,0.86,1.05,morning,summer,True,126.19,-23.81,weekend_peak_demand,2026-05-09T09:22:38.362509
mango,150,85.0,1,79,1.79,1.26,afternoon,winter,True,217.5,67.5,temporary_market_spike,2026-05-13T04:22:38.362520
apple,120,75.0,5,65,1.33,0.93,afternoon,summer,False,125.71,5.71,normal_market,2026-05-12T08:22:38.362532
banana,40,100.0,0,77,1.74,0.94,morning,monsoon,False,57.89,17.89,normal_market,2026-05-12T18:22:38.362543
potato,20,94.0,2,112,1.87,1.07,evening,monsoon,True,27.67,7.67,normal_market,2026-05-11T23:22:38.362555
potato,20,85.0,5,114,1.24,0.99,afternoon,monsoon,True,19.06,-0.94,normal_market,2026-05-10T16:22:38.362567
mango,150,100.0,0,108,2.62,1.08,afternoon,summer,True,217.5,67.5,normal_market,2026-05-10T09:22:38.362579
carrot,35,90.0,1,28,2.15,0.97,morning,winter,True,50.75,15.75,weekend_peak_demand,2026-05-11T06:22:38.362590
potato,20,91.0,3,93,1.53,1.07,morning,winter,True,24.28,4.28,weekend_peak_demand,2026-05-12T23:22:38.362600
apple,120,75.0,5,82,1.38,1.0,afternoon,summer,True,112.36,-7.64,normal_market,2026-05-11T20:22:38.362611
banana,40,64.0,3,15,1.47,0.9,morning,winter,False,47.02,7.02,normal_market,2026-05-12T15:22:38.362623
cabbage,28,68.0,4,79,1.47,0.92,afternoon,monsoon,True,28.69,0.69,normal_market,2026-05-11T07:22:38.362641
onion,25,100.0,0,73,1.43,1.12,morning,winter,True,36.25,11.25,weekend_peak_demand,2026-05-12T15:22:38.362653
cabbage,28,52.0,6,77,1.12,1.05,afternoon,winter,False,31.05,3.05,normal_market,2026-05-12T22:22:38.362664
banana,40,88.0,1,116,1.59,1.08,afternoon,winter,True,46.53,6.53,normal_market,2026-05-09T23:22:38.362676
carrot,35,50.0,5,84,1.18,0.96,morning,summer,True,25.92,-9.08,weekend_peak_demand,2026-05-09T12:22:38.362687
onion,25,76.0,6,53,1.43,1.01,morning,winter,False,30.89,5.89,normal_market,2026-05-10T14:22:38.362699
